polygon_number,point_order,longitude,latitude,tractce10,aland10,geom
143,14,-122.45189,37.70907,026200,774528,POINT (-122.451894999954 37.709068000288)
174,100,-122.44552,37.74097,021700,1230146,POINT (-122.445523000186 37.7409720002577)
169,12,-122.41611,37.75077,022901,249200,POINT (-122.416107999884 37.7507710006812)
144,34,-122.44735,37.71652,026100,751112,POINT (-122.447353000041 37.7165150001672)
132,21,-122.46792,37.75274,030301,753827,POINT (-122.467915000377 37.75273500042)
151,58,-122.42938,37.73072,025600,562782,POINT (-122.429378000294 37.7307200005276)
134,25,-122.45205,37.75834,030102,1261011,POINT (-122.452047999815 37.7583440000756)
150,5,-122.39968,37.72086,025800,241624,POINT (-122.399681000478 37.7208640001735)
163,27,-122.38228,37.73363,023102,500773,POINT (-122.382279000176 37.7336320008162)
161,60,-122.38472,37.7238,023200,854800,POINT (-122.384721000374 37.7238010007156)
149,24,-122.40667,37.71922,025900,658329,POINT (-122.406665000589 37.7192150005719)
142,82,-122.40862,37.71712,026402,409887,POINT (-122.408620999959 37.7171170000495)
174,117,-122.44738,37.74261,021700,1230146,POINT (-122.447384999718 37.7426090002052)
161,14,-122.38143,37.72283,023200,854800,POINT (-122.381425000363 37.722834000189)
143,31,-122.46274,37.70823,026200,774528,POINT (-122.462740000051 37.7082320004066)
152,15,-122.4318,37.72825,025500,1076740,POINT (-122.431801000516 37.7282490007908)
137,10,-122.40438,37.71037,026403,380650,POINT (-122.404377000298 37.7103650007442)
191,26,-122.40499,37.76972,017700,903361,POINT (-122.404989999789 37.7697150001472)
153,31,-122.42529,37.73764,025401,363667,POINT (-122.425286000449 37.7376400003857)
159,58,-122.39435,37.72541,023400,853819,POINT (-122.394352000245 37.7254080001791)
157,53,-122.41849,37.74159,025200,656575,POINT (-122.418494000198 37.7415920000708)
191,72,-122.41873,37.77318,017700,903361,POINT (-122.418730000289 37.7731829999955)
158,45,-122.41047,37.7453,025100,556586,POINT (-122.410473999975 37.7452980001027)
172,18,-122.3814,37.75782,022600,1357761,POINT (-122.381399000064 37.7578190001468)
134,44,-122.45518,37.75434,030102,1261011,POINT (-122.455175000126 37.7543370005522)
136,34,-122.41665,37.71047,026404,188347,POINT (-122.416648000505 37.7104730003288)
151,63,-122.42804,37.73202,025600,562782,POINT (-122.428038000553 37.7320160000384)
140,28,-122.44046,37.70834,026303,426599,POINT (-122.440459000482 37.7083380007982)
161,128,-122.38461,37.72294,023200,854800,POINT (-122.38460500042 37.7229380004884)
162,25,-122.40892,37.73565,025402,300171,POINT (-122.408923000396 37.7356500003473)
162,36,-122.41183,37.73464,025402,300171,POINT (-122.41182600027 37.7346380004434)
173,73,-122.42891,37.74195,021800,501350,POINT (-122.428911000342 37.7419530005306)
169,7,-122.41492,37.74823,022901,249200,POINT (-122.414918999912 37.7482310004604)
132,38,-122.47104,37.7541,030301,753827,POINT (-122.471036000411 37.7541000004147)
191,62,-122.41761,37.77041,017700,903361,POINT (-122.417608999855 37.7704070005827)
147,10,-122.43619,37.71569,026004,335952,POINT (-122.436194999899 37.715693000032)
157,81,-122.41135,37.74834,025200,656575,POINT (-122.411345999718 37.7483440002754)
165,22,-122.40883,37.7496,022902,161991,POINT (-122.408825000373 37.7496010006857)
168,9,-122.41641,37.75397,022803,282080,POINT (-122.41641300046 37.7539680006228)
172,71,-122.38408,37.75466,022600,1357761,POINT (-122.384077000353 37.7546590001128)
170,3,-122.41053,37.75754,022801,578307,POINT (-122.410526999721 37.7575390007244)
158,30,-122.41023,37.74255,025100,556586,POINT (-122.410234000599 37.742545999998)
172,186,-122.3866,37.76393,022600,1357761,POINT (-122.386600999836 37.7639290004231)
142,35,-122.3992,37.71454,026402,409887,POINT (-122.399198999834 37.714536000636)
159,11,-122.38349,37.72225,023400,853819,POINT (-122.383492000355 37.7222520003296)
163,45,-122.37993,37.73338,023102,500773,POINT (-122.379931999862 37.7333810000332)
191,40,-122.41229,37.76419,017700,903361,POINT (-122.412293000222 37.764193000007)
172,54,-122.38084,37.75518,022600,1357761,POINT (-122.380836000181 37.7551820008487)
160,65,-122.40118,37.72459,023300,636655,POINT (-122.401183000495 37.7245880001361)
156,42,-122.42271,37.74404,025300,383733,POINT (-122.422706000182 37.7440400005456)
146,40,-122.44102,37.71646,026301,368000,POINT (-122.441020000273 37.7164600003288)
157,75,-122.41382,37.74829,025200,656575,POINT (-122.4138180004 37.7482920005754)
143,19,-122.45436,37.70823,026200,774528,POINT (-122.454356000129 37.7082320004066)
173,56,-122.43007,37.73745,021800,501350,POINT (-122.430071999923 37.737449000571)
147,0,-122.43239,37.7193,026004,335952,POINT (-122.432385000467 37.7192980008022)
149,34,-122.41197,37.72146,025900,658329,POINT (-122.411972999854 37.7214580005863)
151,26,-122.41643,37.72694,025600,562782,POINT (-122.41642600016 37.7269430008189)
164,17,-122.40489,37.74921,022903,309875,POINT (-122.404887000435 37.7492130007794)
170,16,-122.41372,37.76378,022801,578307,POINT (-122.41372200047 37.7637790007004)
167,29,-122.4052,37.76348,022802,290877,POINT (-122.405202999719 37.7634780003095)
136,2,-122.41223,37.70862,026404,188347,POINT (-122.412233000153 37.7086150000823)
171,18,-122.39322,37.76405,022702,283840,POINT (-122.393221000249 37.7640530007454)
161,160,-122.39154,37.73258,023200,854800,POINT (-122.391540000071 37.7325810000132)
163,72,-122.38848,37.73353,023102,500773,POINT (-122.388482000244 37.7335340007936)
152,64,-122.4472,37.72464,025500,1076740,POINT (-122.447201000226 37.7246380006433)
159,43,-122.39627,37.72098,023400,853819,POINT (-122.396272999799 37.7209820002192)
157,68,-122.41805,37.74821,025200,656575,POINT (-122.418047000269 37.7482110004374)
144,19,-122.44102,37.71646,026100,751112,POINT (-122.441020000273 37.7164600003288)
144,66,-122.44255,37.72317,026100,751112,POINT (-122.442553999967 37.723168000303)
150,29,-122.40028,37.71851,025800,241624,POINT (-122.400276000037 37.7185060002518)
144,3,-122.43746,37.72116,026100,751112,POINT (-122.437460999825 37.7211640005183)
142,67,-122.40382,37.7144,026402,409887,POINT (-122.403822999931 37.7143960004751)
147,34,-122.43639,37.72121,026004,335952,POINT (-122.436385000567 37.7212090007948)
167,41,-122.40639,37.7598,022802,290877,POINT (-122.406389000452 37.759804000854)
164,4,-122.40317,37.75191,022903,309875,POINT (-122.403169000349 37.7519090001003)
172,14,-122.38121,37.75817,022600,1357761,POINT (-122.381209000295 37.7581660008603)
143,46,-122.46663,37.70817,026200,774528,POINT (-122.466632000566 37.7081690001992)
152,20,-122.43336,37.72659,025500,1076740,POINT (-122.433357000325 37.7265880006358)
167,0,-122.40369,37.75702,022802,290877,POINT (-122.403689000047 37.7570150008416)
172,86,-122.38038,37.75462,022600,1357761,POINT (-122.380382999975 37.7546169999746)
161,145,-122.39266,37.72938,023200,854800,POINT (-122.392661000505 37.729376000602)
146,14,-122.43664,37.71355,026301,368000,POINT (-122.436641999828 37.7135500001324)
142,99,-122.40307,37.71847,026402,409887,POINT (-122.403071000326 37.7184650001597)
146,35,-122.44257,37.71466,026301,368000,POINT (-122.442565000474 37.7146610001051)
144,61,-122.4445,37.72297,026100,751112,POINT (-122.444498000582 37.7229700001654)
166,44,-122.40525,37.7385,023001,666184,POINT (-122.405249000041 37.7384950002441)
154,33,-122.42312,37.72728,026002,357861,POINT (-122.42312200048 37.7272770000336)
167,36,-122.40615,37.76164,022802,290877,POINT (-122.406147000084 37.7616379999938)
152,32,-122.43827,37.72368,025500,1076740,POINT (-122.43827000026 37.7236760003472)
155,58,-122.42672,37.73637,025403,519270,POINT (-122.42672200012 37.7363720003676)
162,6,-122.40914,37.73682,025402,300171,POINT (-122.409138000418 37.7368230004811)
151,7,-122.41985,37.73148,025600,562782,POINT (-122.419849999778 37.7314760003172)
135,18,-122.46327,37.75871,030101,346094,POINT (-122.463266000026 37.7587080006737)
134,84,-122.46327,37.75871,030102,1261011,POINT (-122.463266000026 37.7587080006737)
148,27,-122.43017,37.72654,026001,407294,POINT (-122.430169999946 37.7265440004053)
143,83,-122.454,37.71196,026200,774528,POINT (-122.453998999854 37.7119600005536)
136,17,-122.41527,37.70824,026404,188347,POINT (-122.415272000003 37.7082390007294)
155,48,-122.42638,37.73374,025403,519270,POINT (-122.426375000306 37.7337360002163)
149,45,-122.41839,37.72377,025900,658329,POINT (-122.418391999991 37.7237680000932)
131,32,-122.48335,37.72274,033201,971364,POINT (-122.483349999903 37.7227380002586)
157,21,-122.40999,37.74277,025200,656575,POINT (-122.409989000092 37.7427720005275)
161,29,-122.38293,37.72263,023200,854800,POINT (-122.382925000288 37.7226340008585)
131,42,-122.48388,37.72667,033201,971364,POINT (-122.483881000108 37.726673000059)
150,23,-122.39962,37.71628,025800,241624,POINT (-122.399615000132 37.7162780000297)
141,0,-122.42719,37.71575,026302,759978,POINT (-122.427189000072 37.7157480007697)
161,43,-122.38376,37.72319,023200,854800,POINT (-122.383762000216 37.7231930005566)
133,14,-122.47061,37.76579,030202,355302,POINT (-122.470613999836 37.7657910008541)
173,41,-122.43461,37.73609,021800,501350,POINT (-122.434611999744 37.7360940001381)
154,16,-122.43177,37.72731,026002,357861,POINT (-122.431766999847 37.7273110007022)
158,13,-122.40885,37.73683,025100,556586,POINT (-122.408853999912 37.7368310008501)
143,41,-122.46538,37.70813,026200,774528,POINT (-122.465383000525 37.7081320002916)
140,55,-122.44975,37.70821,026303,426599,POINT (-122.449751000009 37.7082130004297)
157,11,-122.41022,37.74362,025200,656575,POINT (-122.410223000091 37.7436220001553)
137,21,-122.40737,37.70824,026403,380650,POINT (-122.407369999826 37.7082350005449)
154,1,-122.42283,37.72394,026002,357861,POINT (-122.422830000504 37.7239440001156)
135,13,-122.46284,37.76045,030101,346094,POINT (-122.462842000258 37.7604520001597)
132,6,-122.46361,37.75474,030301,753827,POINT (-122.463608000509 37.7547360000664)
172,250,-122.38201,37.76081,022600,1357761,POINT (-122.382009000315 37.7608060002967)
137,53,-122.40242,37.71428,026403,380650,POINT (-122.402416999845 37.7142770003833)
174,170,-122.44127,37.74505,021700,1230146,POINT (-122.441271000157 37.7450480002651)
174,0,-122.43089,37.74183,021700,1230146,POINT (-122.430887999781 37.7418330003927)
174,164,-122.44264,37.74419,021700,1230146,POINT (-122.44264400052 37.7441930004067)
134,16,-122.44777,37.75766,030102,1261011,POINT (-122.447768000293 37.7576620001013)
137,36,-122.40735,37.71255,026403,380650,POINT (-122.40734800061 37.7125470006436)
142,14,-122.39928,37.71753,026402,409887,POINT (-122.39928300011 37.7175290001633)
141,32,-122.43088,37.70823,026302,759978,POINT (-122.430882000404 37.7082310003605)
172,218,-122.38345,37.76247,022600,1357761,POINT (-122.383451000263 37.7624660004057)
167,46,-122.40555,37.75854,022802,290877,POINT (-122.405545000202 37.7585369999826)
174,85,-122.4426,37.73955,021700,1230146,POINT (-122.442597000151 37.7395480002401)
137,58,-122.40226,37.71256,026403,380650,POINT (-122.402258000606 37.7125600003438)
174,65,-122.44375,37.73586,021700,1230146,POINT (-122.443746000078 37.7358560008538)
158,86,-122.40362,37.74812,025100,556586,POINT (-122.40361800037 37.7481210007836)
134,99,-122.45547,37.76416,030102,1261011,POINT (-122.455466000056 37.76416100033)
143,9,-122.44893,37.71007,026200,774528,POINT (-122.448930999966 37.7100740008145)
131,25,-122.48083,37.7206,033201,971364,POINT (-122.480829000558 37.720595000359)
156,25,-122.42174,37.74058,025300,383733,POINT (-122.421741999793 37.7405810002131)
161,46,-122.38385,37.72326,023200,854800,POINT (-122.383849999778 37.7232550007178)
152,47,-122.44316,37.72312,025500,1076740,POINT (-122.443163000172 37.7231210008336)
132,73,-122.47245,37.76003,030301,753827,POINT (-122.472445999783 37.7600290004381)
191,11,-122.40904,37.76979,017700,903361,POINT (-122.409035000165 37.7697930001469)
133,19,-122.46858,37.76583,030202,355302,POINT (-122.468583000605 37.7658300008539)
173,5,-122.42508,37.73785,021800,501350,POINT (-122.425082000034 37.7378510002235)
143,36,-122.46445,37.70823,026200,774528,POINT (-122.464449999768 37.7082320004066)
161,28,-122.38285,37.72263,023200,854800,POINT (-122.382854999758 37.7226260004896)
172,171,-122.38645,37.76461,022600,1357761,POINT (-122.386447999975 37.7646130004896)
163,77,-122.38725,37.73575,023102,500773,POINT (-122.387253000226 37.7357510005083)
174,181,-122.4361,37.74252,021700,1230146,POINT (-122.436097999923 37.7425190005515)
142,50,-122.40247,37.71243,026402,409887,POINT (-122.402471000536 37.7124340008285)
166,31,-122.40618,37.73516,023001,666184,POINT (-122.406178000614 37.7351580001417)
174,138,-122.44779,37.74644,021700,1230146,POINT (-122.447786000224 37.7464380005134)
163,59,-122.38031,37.73053,023102,500773,POINT (-122.380311000252 37.7305290007129)
131,37,-122.48482,37.72405,033201,971364,POINT (-122.484818000151 37.724049000461)
150,44,-122.40557,37.72446,025800,241624,POINT (-122.405572000547 37.7244610005748)
160,80,-122.39641,37.7298,023300,636655,POINT (-122.396408999775 37.7298010004159)
159,26,-122.38627,37.71718,023400,853819,POINT (-122.386265000529 37.7171790002108)
155,38,-122.42465,37.73155,025403,519270,POINT (-122.424645000566 37.7315490000863)
172,239,-122.38149,37.76481,022600,1357761,POINT (-122.381491999856 37.7648060003967)
132,28,-122.46978,37.75268,030301,753827,POINT (-122.469782000139 37.752675000351)
152,100,-122.4304,37.73412,025500,1076740,POINT (-122.430396000475 37.7341209999842)
144,25,-122.44266,37.71457,026100,751112,POINT (-122.442662000451 37.7145670002669)
139,0,-122.40619,37.71524,026401,341043,POINT (-122.406189000222 37.7152440000107)
174,97,-122.44468,37.74079,021700,1230146,POINT (-122.444682000074 37.7407930000969)
164,21,-122.4055,37.74908,022903,309875,POINT (-122.405500999971 37.7490810000882)
174,122,-122.44958,37.74307,021700,1230146,POINT (-122.449583000355 37.7430650005494)
164,40,-122.40834,37.75445,022903,309875,POINT (-122.40834299973 37.7544530005056)
160,3,-122.3929,37.72849,023300,636655,POINT (-122.392898999789 37.7284900002134)
134,53,-122.45609,37.7518,030102,1261011,POINT (-122.4560910001 37.7518040006541)
143,68,-122.46347,37.71056,026200,774528,POINT (-122.463474999771 37.7105560005591)
172,39,-122.38124,37.75588,022600,1357761,POINT (-122.381237999834 37.755875000431)
140,60,-122.45218,37.70813,026303,426599,POINT (-122.452182999746 37.7081320002916)
139,17,-122.41562,37.71359,026401,341043,POINT (-122.415623000001 37.7135940003629)
172,154,-122.38285,37.76714,022600,1357761,POINT (-122.382854999758 37.7671390000648)
146,25,-122.44216,37.71094,026301,368000,POINT (-122.442156000499 37.7109440004653)
134,76,-122.46361,37.75474,030102,1261011,POINT (-122.463608000509 37.7547360000664)
158,99,-122.40453,37.7443,025100,556586,POINT (-122.404527000021 37.7442980007522)
156,8,-122.41742,37.74322,025300,383733,POINT (-122.417422000225 37.743223000641)
134,21,-122.44847,37.75895,030102,1261011,POINT (-122.448474000475 37.7589540003269)
136,29,-122.41935,37.70995,026404,188347,POINT (-122.41934800001 37.7099470003539)
152,42,-122.44105,37.72334,025500,1076740,POINT (-122.441049999858 37.7233420002332)
168,16,-122.41142,37.75749,022803,282080,POINT (-122.411424000617 37.7574850000328)
132,1,-122.46366,37.75676,030301,753827,POINT (-122.463658000117 37.7567640000586)
170,13,-122.41733,37.76357,022801,578307,POINT (-122.417332000571 37.7635720001477)
159,63,-122.3939,37.72624,023400,853819,POINT (-122.393903000223 37.7262370006371)
141,27,-122.42808,37.70843,026302,759978,POINT (-122.428081999884 37.7084310005903)
164,9,-122.40331,37.75089,022903,309875,POINT (-122.40330900051 37.7508850005424)
165,3,-122.40965,37.74833,022902,161991,POINT (-122.409646000463 37.7483340007136)
160,33,-122.39638,37.72091,023300,636655,POINT (-122.396384000421 37.7209140006806)
174,21,-122.4331,37.73606,021700,1230146,POINT (-122.433104000349 37.7360630005071)
167,5,-122.40313,37.75448,022802,290877,POINT (-122.403127000211 37.7544780007592)
174,129,-122.45162,37.74553,021700,1230146,POINT (-122.451624000048 37.745534000194)
143,100,-122.44896,37.71681,026200,774528,POINT (-122.448957000265 37.7168140004658)
143,73,-122.459,37.7106,026200,774528,POINT (-122.459002000342 37.710596000605)
170,6,-122.41345,37.75736,022801,578307,POINT (-122.413447000379 37.757363000702)
155,33,-122.4217,37.73181,025403,519270,POINT (-122.421702999794 37.7318070002929)
162,61,-122.41266,37.73931,025402,300171,POINT (-122.412656999921 37.7393110001026)
172,107,-122.39188,37.75492,022600,1357761,POINT (-122.391878000369 37.7549160002732)
138,4,-122.47141,37.76008,030201,360074,POINT (-122.471409000525 37.7600760008069)
172,101,-122.38973,37.75272,022600,1357761,POINT (-122.389730000239 37.7527210006737)
174,68,-122.44383,37.73613,021700,1230146,POINT (-122.443829000308 37.736134000184)
173,84,-122.42404,37.74066,021800,501350,POINT (-122.424036000361 37.7406580001666)
132,33,-122.47117,37.75336,030301,753827,POINT (-122.47117400048 37.7533560002793)
135,45,-122.45459,37.76617,030101,346094,POINT (-122.454593000267 37.7661650001147)
149,49,-122.41791,37.72522,025900,658329,POINT (-122.417906000062 37.7252210005488)
172,153,-122.38299,37.76713,022600,1357761,POINT (-122.382989000542 37.7671310005953)
160,16,-122.39424,37.72548,023300,636655,POINT (-122.394243000614 37.725476000617)
159,31,-122.38928,37.71696,023400,853819,POINT (-122.38927800008 37.7169610000502)
